Happy,Angry,Surprise,Sad,Fear,no_words,no_misspelled,readability,unique_words,class
0.29,0.04,0.06,0.14,0.47,634,0.04100946372239748,45.19,321,1
0,0,0,0,0,20,0.95,56.25,18,1
0.05,0.0,0.05,0.1,0.8,1021,0.025465230166503428,32.7,418,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.04,0.07,0.04,0.07,0.78,157,0.12101910828025478,65.52,89,1
0.0,0.0,0.0,0.15,0.85,81,0.2345679012345679,49.52,60,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0,0,0,0,0,53,0.39622641509433965,50.02,51,1
0.06,0.08,0.17,0.16,0.53,1124,0.046263345195729534,52.8,637,1
0.11,0.0,0.37,0.21,0.32,190,0.10526315789473684,68.36,116,1
0.0,0.0,0.0,0.0,1.0,94,0.2872340425531915,31.25,63,1
0.0,0.0,1.0,0.0,0.0,111,0.2072072072072072,32.43,64,1
1.0,0.0,0.0,0.0,0.0,36,0.5833333333333334,51.14,35,1
0.0,0.0,0.0,0.0,1.0,38,4.473684210526316,87.55,13,1
0.05,0.0,0.05,0.1,0.8,1021,0.025465230166503428,32.7,418,1
0.05,0.09,0.07,0.33,0.47,5935,0.005897219882055603,33.38,1882,1
0.0,0.0,0.0,0.33,0.67,431,0.07424593967517401,35.57,259,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0,0,0,0,0,44,0.4772727272727273,-7.03,39,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0,0,0,0,0,53,0.39622641509433965,50.02,51,1
0.0,0.0,0.0,0.25,0.75,39,0.46153846153846156,50.12,38,1
0.43,0.14,0.0,0.29,0.14,200,0.12,45.25,93,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.0,0.0,0.0,1.0,11,2.909090909090909,83.32,9,1
0.04,0.0,0.04,0.27,0.65,156,0.14102564102564102,60.01,93,1
0.0,0.0,0.06,0.18,0.76,159,0.12578616352201258,75.0,95,1
0.0,0.12,0.12,0.5,0.25,54,0.3888888888888889,63.66,42,1
0.09,0.05,0.15,0.15,0.56,4681,0.005340739158299509,47.42,1505,1
0.0,0.12,0.12,0.5,0.25,54,0.4444444444444444,63.66,42,1
0,0,0,0,0,8,1.5,29.52,7,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.0,0.0,0.0,1.0,122,0.22131147540983606,66.54,94,1
0.22,0.0,0.0,0.22,0.56,148,0.14864864864864866,28.2,75,1
0.2,0.0,0.0,0.4,0.4,43,0.4418604651162791,72.83,36,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.08,0.0,0.04,0.0,0.88,443,0.07900677200902935,14.22,224,1
0.17,0.0,0.0,0.33,0.5,28,3.7142857142857144,56.11,28,1
0.0,0.0,0.0,0.0,1.0,11,2.909090909090909,83.32,9,1
0.0,0.12,0.38,0.0,0.5,452,0.07079646017699115,46.51,202,1
0.05,0.0,0.05,0.1,0.8,1021,0.025465230166503428,32.7,418,1
0.0,0.0,0.0,0.38,0.62,114,0.21052631578947367,41.09,46,1
0.0,0.0,0.0,0.5,0.5,16,1.0625,83.02,20,1
0.0,0.0,0.0,0.0,1.0,28,0.6785714285714286,64.04,24,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0,0,0,0,0,53,0.39622641509433965,50.02,51,1
0.0,0.0,0.0,0.17,0.83,34,0.5294117647058824,51.55,30,1
0.03,0.03,0.06,0.29,0.6,491,0.04480651731160896,59.43,219,1
0,0,0,0,0,8,1.5,29.52,7,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.22,0.0,0.0,0.22,0.56,147,0.1564625850340136,-8.19,125,1
0.14,0.0,0.09,0.23,0.55,217,0.22580645161290322,8.13,164,1
0.25,0.0,0.25,0.25,0.25,61,0.3114754098360656,-49.67,51,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.04,0.18,0.07,0.18,0.54,204,0.10784313725490197,66.13,115,1
0,0,0,0,0,33,0.696969696969697,52.15,28,1
0.0,0.0,0.0,0.0,1.0,119,3.53781512605042,59.16,56,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.0,0.25,0.75,58,0.3275862068965517,62.04,51,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0.11,0.16,0.21,0.11,0.42,75,0.29333333333333333,77.53,52,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.2,0.2,0.6,82,0.25609756097560976,57.98,62,1
0.0,0.06,0.49,0.29,0.17,478,1.0292887029288702,-46.91,141,1
0,0,0,0,0,8,1.5,29.52,7,1
0.0,0.0,0.0,0.75,0.25,26,0.6538461538461539,58.79,27,1
0.0,0.06,0.49,0.29,0.17,465,1.0193548387096774,-42.54,133,1
0.0,0.0,0.25,0.25,0.5,53,0.33962264150943394,-41.55,42,1
0.0,0.0,0.07,0.0,0.93,152,0.14473684210526316,59.7,104,1
0.0,0.0,0.0,0.0,1.0,129,0.16279069767441862,55.44,76,1
0.0,0.25,0.0,0.25,0.5,56,0.375,60.92,47,1
0.0,0.06,0.49,0.29,0.17,438,1.0296803652968036,-107.0,125,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.17,0.0,0.0,0.33,0.5,28,3.7142857142857144,56.11,28,1
0,0,0,0,0,42,4.404761904761905,79.27,49,1
0.0,0.06,0.49,0.29,0.17,441,1.0,-108.52,125,1
0.0,0.0,0.0,0.5,0.5,228,0.10087719298245613,33.95,173,1
0.5,0.0,0.0,0.0,0.5,21,0.8571428571428571,67.08,8,1
0.0,0.0,0.0,0.67,0.33,15,0.9333333333333333,38.99,12,1
0.0,0.0,0.25,0.25,0.5,117,0.26495726495726496,41.46,74,1
0.0,0.0,0.0,0.0,1.0,6,1.6666666666666667,119.7,4,1
0.01,0.44,0.01,0.24,0.3,799,0.028785982478097622,51.34,95,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.09,0.09,0.2,0.2,0.42,1311,0.02745995423340961,-8.97,785,1
0,0,0,0,0,318,0.10062893081761007,19.51,162,1
0.06,0.11,0.17,0.28,0.39,131,0.16030534351145037,28.77,105,1
0.0,0.12,0.12,0.5,0.25,54,0.4444444444444444,72.12,42,1
0.1,0.03,0.19,0.16,0.52,215,0.10697674418604651,38.86,148,1
0.18,0.0,0.08,0.11,0.62,956,0.027196652719665274,36.55,333,1
1.0,0.0,0.0,0.0,0.0,36,0.5833333333333334,51.14,35,1
0.0,0.0,0.06,0.18,0.76,159,0.1320754716981132,76.01,95,1
0.0,0.0,0.0,0.11,0.89,212,0.1792452830188679,62.28,37,1
0,0,0,0,0,49,0.46938775510204084,12.94,51,1
0.0,0.0,0.0,0.6,0.4,27,0.5925925925925926,75.2,28,1
0.0,0.0,0.0,1.0,0.0,7,1.8571428571428572,115.13,5,1
0.25,0.0,0.25,0.25,0.25,61,0.3114754098360656,-49.67,51,1
0.0,0.0,0.0,0.0,1.0,18,1.3888888888888888,-5.35,17,1
0,0,0,0,0,17,4.529411764705882,90.09,7,1
0.0,0.12,0.12,0.5,0.25,54,0.4074074074074074,63.66,42,1
0,0,0,0,0,49,0.40816326530612246,54.93,34,1
0.0,0.0,0.14,0.29,0.57,326,0.6625766871165644,-71.16,293,1
0.0,0.0,1.0,0.0,0.0,59,0.3220338983050847,45.09,34,1
0.25,0.0,0.0,0.25,0.5,24,0.8333333333333334,66.07,12,1
0.0,0.08,0.0,0.67,0.25,166,0.13855421686746988,-8.9,130,1
0.0,0.0,0.0,0.0,1.0,221,1.5565610859728507,56.52,102,1
0.04,0.0,0.04,0.29,0.62,147,0.14965986394557823,59.7,89,1
0.0,0.0,0.25,0.25,0.5,117,0.26495726495726496,41.46,74,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.0,0.0,1.0,0.0,107,0.22429906542056074,58.48,91,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.33,0.0,0.33,0.0,0.33,753,0.04780876494023904,0.38,503,1
0,0,0,0,0,34,0.47058823529411764,63.7,15,1
0.25,0.0,0.0,0.0,0.75,33,0.6060606060606061,46.44,27,1
0.0,0.0,0.0,0.0,1.0,221,1.5565610859728507,56.52,102,1
0.57,0.0,0.0,0.29,0.14,289,0.23529411764705882,91.34,181,1
0,0,0,0,0,53,0.39622641509433965,50.02,51,1
0,0,0,0,0,99,0.2828282828282828,34.52,72,1
0.0,0.0,0.0,0.33,0.67,94,0.24468085106382978,58.69,75,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0,0,0,0,0,89,0.3258426966292135,11.93,53,1
0.0,0.0,0.0,0.0,1.0,112,0.2857142857142857,50.63,80,1
0.0,0.0,0.0,0.0,1.0,24,1.875,42.38,17,1
0.0,0.12,0.12,0.5,0.25,54,0.4074074074074074,63.66,42,1
0.25,0.02,0.04,0.12,0.58,237,0.10548523206751055,63.8,127,1
0,0,0,0,0,56,0.35714285714285715,68.94,46,1
0.0,0.0,0.0,0.0,1.0,25,0.72,37.67,21,1
0.09,0.0,0.06,0.15,0.7,282,0.17375886524822695,-200.2,227,1
0.0,0.08,0.47,0.28,0.17,459,0.9978213507625272,-10.4,137,1
0.0,0.0,0.0,0.0,1.0,11,2.909090909090909,83.32,9,1
0,0,0,0,0,43,5.3023255813953485,64.72,31,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.0,0.5,0.5,22,0.7272727272727273,40.69,17,1
0.07,0.02,0.11,0.13,0.67,308,0.06818181818181818,45.53,193,1
0,0,0,0,0,35,0.6,-30.02,28,1
0.0,0.0,0.3,0.1,0.6,47,0.425531914893617,73.24,37,1
0.0,0.14,0.0,0.14,0.71,65,0.3076923076923077,45.12,56,1
0.4,0.0,0.0,0.2,0.4,106,0.2641509433962264,30.87,75,1
0,0,0,0,0,2,19.0,120.21,2,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.25,0.0,0.0,0.5,0.25,19,1.0526315789473684,53.21,5,1
0.0,0.06,0.49,0.29,0.17,441,1.0,-108.52,125,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
1.0,0.0,0.0,0.0,0.0,18,0.8888888888888888,45.42,23,1
0,0,0,0,0,99,0.2828282828282828,34.52,72,1
0.25,0.0,0.0,0.08,0.67,132,0.6060606060606061,78.14,95,1
0.0,0.0,0.29,0.14,0.57,68,0.29411764705882354,23.77,57,1
0.0,0.0,0.0,0.5,0.5,335,0.08059701492537313,-55.09,181,1
0.0,0.0,0.33,0.33,0.33,48,0.375,-44.93,38,1
0,0,0,0,0,116,0.2672413793103448,69.48,84,1
0.0,0.0,0.0,0.5,0.5,176,0.13636363636363635,34.32,121,1
0,0,0,0,0,8,1.875,-42.57,8,1
0.0,0.14,0.0,0.14,0.71,65,0.3076923076923077,45.12,56,1
0.0,0.12,0.12,0.5,0.25,54,0.4074074074074074,63.66,42,1
0,0,0,0,0,24,0.8333333333333334,60.31,20,1
0.0,0.0,0.38,0.38,0.25,116,0.1724137931034483,29.55,92,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0.0,0.0,0.0,1.0,0.0,132,0.3484848484848485,107.82,101,1
0.0,0.0,0.29,0.29,0.43,72,1.2361111111111112,-97.09,67,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.12,0.12,0.5,0.25,54,0.4074074074074074,63.66,42,1
0.0,0.0,0.0,0.17,0.83,34,0.5294117647058824,51.55,30,1
0.0,0.14,0.0,0.14,0.71,59,0.3220338983050847,56.76,48,1
0.0,0.0,0.0,0.14,0.86,55,3.4,-9.92,47,1
0.03,0.03,0.13,0.08,0.74,361,0.060941828254847646,61.02,141,1
0.0,0.0,0.08,0.0,0.92,85,0.25882352941176473,74.19,57,1
0.0,0.08,0.47,0.28,0.17,474,0.9810126582278481,-5.8,144,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.06,0.03,0.09,0.21,0.61,281,0.10320284697508897,51.78,149,1
0,0,0,0,0,89,0.3258426966292135,11.93,53,1
0.0,0.0,0.0,0.0,1.0,24,1.875,42.38,17,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.1,0.0,0.2,0.3,0.4,46,0.391304347826087,79.06,40,1
0.23,0.2,0.0,0.17,0.4,1051,0.030447193149381543,35.64,446,1
0,0,0,0,0,17,4.529411764705882,90.09,7,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.0,0.0,0.0,0.0,1.0,92,0.21739130434782608,63.15,66,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.33,0.0,0.0,0.33,0.33,12,1.3333333333333333,84.68,3,1
0.0,0.0,0.33,0.0,0.67,27,0.7777777777777778,37.64,12,1
0.0,0.06,0.49,0.29,0.17,478,1.0292887029288702,-46.91,141,1
0.0,0.06,0.49,0.29,0.17,442,0.995475113122172,-109.03,126,1
0.13,0.04,0.19,0.42,0.22,1308,0.02599388379204893,64.41,388,1
0.0,0.0,0.0,0.0,1.0,18,1.3888888888888888,-5.35,17,1
0.0,0.12,0.12,0.5,0.25,54,0.4074074074074074,63.66,42,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.33,0.33,0.0,0.0,0.33,25,0.8,63.66,22,1
0.04,0.0,0.04,0.29,0.62,154,0.14285714285714285,60.11,92,1
0,0,0,0,0,23,0.6956521739130435,55.2,23,1
0.5,0.0,0.0,0.0,0.5,698,0.045845272206303724,2.52,300,1
0.0,0.0,0.0,0.2,0.8,53,3.5283018867924527,-18.17,47,1
0.0,0.0,0.0,0.5,0.5,954,0.03563941299790356,39.13,423,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.2,0.0,0.8,337,0.08902077151335312,10.67,202,1
0.0,0.5,0.0,0.5,0.0,13,1.4615384615384615,49.82,11,1
0.0,0.0,0.0,0.5,0.5,31,0.6774193548387096,27.18,30,1
0.0,0.0,0.11,0.11,0.78,77,0.4025974025974026,70.33,66,1
0.0,0.06,0.49,0.29,0.17,442,1.006787330316742,-109.03,126,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.0,0.06,0.49,0.29,0.17,465,1.0193548387096774,-42.54,133,1
0,0,0,0,0,8,1.5,29.52,7,1
0.0,1.0,0.0,0.0,0.0,110,0.2545454545454545,49.35,67,1
0.25,0.0,0.0,0.5,0.25,15,1.6,63.86,15,1
0.0,0.0,0.0,0.0,1.0,20,1.0,44.41,17,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.0,0.12,0.12,0.5,0.25,54,0.4074074074074074,63.66,42,1
0.0,0.17,0.17,0.17,0.5,29,0.6551724137931034,40.35,25,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0.0,0.0,0.0,0.33,0.67,80,0.3,61.53,74,1
0,0,0,0,0,8,1.5,29.52,7,1
0,0,0,0,0,412,0.0825242718446602,22.0,199,1
0.07,0.01,0.07,0.11,0.74,663,0.0392156862745098,28.81,409,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.29,0.04,0.06,0.14,0.47,634,0.04100946372239748,45.19,321,1
0.0,0.0,0.0,0.0,1.0,112,0.2857142857142857,50.63,80,1
0.0,0.0,0.0,0.67,0.33,29,0.5862068965517241,74.19,29,1
0.0,0.0,0.0,0.71,0.29,33,0.6363636363636364,60.61,30,1
0.0,0.0,0.0,0.0,1.0,29,0.6551724137931034,63.02,25,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0.0,0.0,0.0,0.0,1.0,11,2.909090909090909,83.32,9,1
0.05,0.11,0.21,0.16,0.47,166,0.14457831325301204,22.65,121,1
0,0,0,0,0,49,0.40816326530612246,54.93,34,1
0,0,0,0,0,101,0.32673267326732675,41.77,66,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.0,0.0,0.0,1.0,27,0.7037037037037037,54.18,28,1
0.09,0.05,0.15,0.15,0.56,4681,0.005340739158299509,47.42,1505,1
0.0,0.0,0.33,0.0,0.67,12,1.4166666666666667,62.34,10,1
0,0,0,0,0,99,0.2828282828282828,34.52,72,1
0.0,0.06,0.49,0.29,0.17,478,1.0292887029288702,-46.91,141,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.03,0.05,0.17,0.21,0.53,666,0.03453453453453453,38.02,268,1
0.07,0.0,0.14,0.21,0.57,157,0.12738853503184713,50.3,105,1
0.03,0.01,0.06,0.17,0.73,1138,0.0210896309314587,44.71,528,1
0.25,0.25,0.25,0.0,0.25,65,0.2923076923076923,21.09,8,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0,0,0,0,0,40,0.55,24.44,38,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.0,0.0,0.17,0.83,34,0.5294117647058824,51.55,30,1
0,0,0,0,0,8,1.5,29.52,7,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.5,0.0,0.0,0.0,0.5,451,0.07095343680709534,37.6,247,1
0.0,0.14,0.0,0.14,0.71,65,0.3076923076923077,45.12,56,1
0.05,0.0,0.05,0.1,0.8,1021,0.025465230166503428,32.7,418,1
0.33,0.0,0.0,0.33,0.33,14,1.2857142857142858,92.12,3,1
0.43,0.14,0.0,0.29,0.14,200,0.12,45.25,93,1
0.0,0.0,0.0,0.2,0.8,43,3.302325581395349,78.45,39,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.0,0.12,0.12,0.25,0.5,182,0.14835164835164835,49.01,134,1
0.0,0.0,0.67,0.33,0.0,16,1.0,91.48,20,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.12,0.12,0.5,0.25,54,0.3888888888888889,63.66,42,1
0.0,0.06,0.49,0.29,0.17,465,1.0193548387096774,-42.54,133,1
0.0,0.0,0.0,0.0,1.0,6,1.6666666666666667,119.7,4,1
0.0,0.12,0.12,0.5,0.25,54,0.4444444444444444,63.66,42,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.0,0.12,0.12,0.5,0.25,54,0.4074074074074074,63.66,42,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.0,0.0,0.0,1.0,11,2.909090909090909,83.32,9,1
0.0,0.0,0.0,0.0,1.0,71,0.352112676056338,44.3,36,1
0.08,0.0,0.0,0.15,0.77,796,0.031407035175879394,32.19,297,1
0.0,0.0,0.0,0.0,1.0,337,0.0712166172106825,45.15,203,1
0.0,0.06,0.49,0.29,0.17,465,1.0193548387096774,-42.54,133,1
0.05,0.0,0.05,0.1,0.8,1021,0.025465230166503428,32.7,418,1
0,0,0,0,0,49,0.40816326530612246,54.93,34,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.0,0.0,1.0,0.0,45,1.0222222222222221,105.05,32,1
0.0,0.0,0.0,0.38,0.62,26,0.8461538461538461,66.07,19,1
0.0,0.0,0.0,0.0,1.0,18,0.8888888888888888,29.01,17,1
0.06,0.0,0.0,0.12,0.82,113,0.19469026548672566,36.08,60,1
0.0,0.0,0.0,0.0,1.0,28,0.7142857142857143,53.88,30,1
0.0,1.0,0.0,0.0,0.0,62,0.6935483870967742,98.25,56,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.12,0.12,0.5,0.25,54,0.4444444444444444,63.66,42,1
0.0,0.0,0.0,0.0,1.0,11,2.909090909090909,83.32,9,1
0.0,0.0,0.33,0.33,0.33,49,0.3673469387755102,-37.49,39,1
0.0,0.06,0.49,0.29,0.17,442,0.9886877828054299,-109.03,126,1
0.0,0.0,0.0,0.6,0.4,28,0.6428571428571429,74.69,29,1
0.25,0.0,0.0,0.25,0.5,22,0.8181818181818182,67.08,12,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.0,0.83,0.17,0.0,413,0.07990314769975787,43.77,225,1
0,0,0,0,0,112,0.19642857142857142,67.96,79,1
0.0,0.14,0.0,0.43,0.43,39,0.4358974358974359,75.2,30,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.05,0.1,0.25,0.12,0.47,306,0.08169934640522876,33.31,157,1
0.0,0.67,0.0,0.0,0.33,28,0.5714285714285714,64.88,23,1
0.0,1.0,0.0,0.0,0.0,33,0.6363636363636364,32.57,26,1
0,0,0,0,0,8,1.875,-42.57,8,1
0.12,0.0,0.0,0.38,0.5,47,0.46808510638297873,53.68,39,1
0.0,0.0,0.0,0.0,1.0,487,0.07597535934291581,42.89,249,1
0,0,0,0,0,8,1.5,29.52,7,1
0.0,0.0,0.33,0.0,0.67,27,0.7777777777777778,37.64,12,1
0,0,0,0,0,8,1.5,29.52,7,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.0,0.2,0.6,0.2,106,0.22641509433962265,-6.06,81,1
0,0,0,0,0,17,4.529411764705882,90.09,7,1
0.0,0.0,0.25,0.25,0.5,62,0.3225806451612903,-42.22,52,1
0.03,0.01,0.06,0.17,0.73,1138,0.0210896309314587,44.71,528,1
0.0,0.0,0.0,0.0,1.0,4,2.25,33.58,3,1
0.57,0.0,0.0,0.29,0.14,289,0.23529411764705882,91.34,181,1
0.0,0.0,0.0,0.25,0.75,39,0.4358974358974359,58.58,38,1
0.07,0.04,0.04,0.25,0.61,266,0.09398496240601503,44.44,143,1
0.02,0.07,0.13,0.16,0.62,385,0.10909090909090909,61.87,205,1
0.05,0.0,0.05,0.1,0.8,1021,0.025465230166503428,32.7,418,1
0.0,0.0,0.0,0.0,1.0,337,0.0712166172106825,45.15,203,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.09,0.0,0.06,0.15,0.7,279,0.17562724014336917,-200.0,225,1
0.0,0.06,0.49,0.29,0.17,485,0.9917525773195877,-49.35,150,1
0.0,0.0,0.0,0.0,1.0,24,0.875,38.66,25,1
0.0,0.08,0.47,0.28,0.17,457,1.0109409190371992,-48.26,135,1
0.0,0.12,0.12,0.5,0.25,54,0.42592592592592593,63.66,42,1
0.0,0.06,0.49,0.29,0.17,478,1.0292887029288702,-46.91,141,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.0,0.0,0.0,0.0,1.0,58,0.41379310344827586,21.09,39,1
0,0,0,0,0,8,1.5,29.52,7,1
0.04,0.0,0.04,0.21,0.71,185,0.11351351351351352,49.82,135,1
0.0,0.04,0.13,0.22,0.61,298,0.07046979865771812,42.88,171,1
0.0,0.06,0.49,0.29,0.17,485,1.002061855670103,-49.35,146,1
0,0,0,0,0,99,0.2828282828282828,34.52,72,1
0.5,0.12,0.0,0.25,0.12,208,0.11538461538461539,44.54,98,1
0.0,0.25,0.0,0.0,0.75,20,0.95,39.29,21,1
0.05,0.0,0.05,0.1,0.8,1021,0.025465230166503428,32.7,418,1
0.25,0.0,0.0,0.25,0.5,13,1.3076923076923077,92.12,4,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.0,0.06,0.49,0.29,0.17,439,1.0159453302961277,-107.5,124,1
0.33,0.0,0.0,0.0,0.67,26,0.8461538461538461,46.13,19,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0,0,0,0,0,53,0.39622641509433965,50.02,51,1
0.12,0.06,0.06,0.18,0.59,139,0.14388489208633093,86.91,103,1
0.0,0.06,0.49,0.29,0.17,442,0.9886877828054299,-109.03,126,1
0.0,0.11,0.11,0.11,0.68,246,0.0975609756097561,38.86,117,1
0,0,0,0,0,53,0.39622641509433965,50.02,51,1
0.04,0.0,0.04,0.21,0.71,185,0.11351351351351352,49.82,135,1
0.0,0.0,0.0,0.57,0.43,47,0.44680851063829785,47.49,47,1
0.11,0.0,0.0,0.22,0.67,96,0.22916666666666666,42.38,71,1
0.14,0.0,0.0,0.14,0.71,789,0.036755386565272496,41.4,405,1
0.0,0.0,0.0,0.0,1.0,45,0.4888888888888889,15.99,33,1
0.0,0.0,0.0,0.5,0.5,227,0.09251101321585903,34.05,172,1
0.0,0.8,0.0,0.0,0.2,27,0.5555555555555556,65.89,21,1
0.05,0.1,0.25,0.12,0.47,306,0.08169934640522876,33.31,157,1
0.17,0.0,0.0,0.33,0.5,28,2.7142857142857144,65.99,28,1
0.0,0.08,0.47,0.28,0.17,474,0.9831223628691983,-5.8,144,1
0.0,0.0,0.29,0.14,0.57,42,0.4523809523809524,29.86,37,1
0.0,0.2,0.2,0.2,0.4,75,0.29333333333333333,16.49,50,1
0.0,0.0,0.0,0.0,1.0,11,2.909090909090909,83.32,9,1
0.0,0.0,0.0,0.0,1.0,14,1.0,93.14,14,1
0.0,0.0,0.0,0.2,0.8,527,0.06072106261859583,19.81,283,1
0.25,0.0,0.0,0.75,0.0,18,1.0,87.05,17,1
0.4,0.2,0.0,0.2,0.2,19,1.0,27.83,20,1
0.08,0.0,0.04,0.12,0.76,177,0.12994350282485875,31.38,115,1
0.0,0.0,0.0,0.0,1.0,69,3.8840579710144927,79.77,23,1
0.0,0.12,0.12,0.5,0.25,54,0.4074074074074074,63.66,42,1
0.25,0.0,0.0,0.5,0.25,15,1.0,63.86,15,1
0.0,0.11,0.0,0.33,0.56,33,0.5757575757575758,63.7,34,1
0.33,0.0,0.17,0.17,0.33,50,0.44,67.45,40,1
0.22,0.0,0.06,0.28,0.44,149,0.14093959731543623,68.26,110,1
0.0,1.0,0.0,0.0,0.0,110,0.2545454545454545,49.35,67,1
0.0,0.0,0.0,0.0,1.0,314,0.08280254777070063,48.81,191,1
0.2,0.0,0.07,0.2,0.53,135,0.14814814814814814,27.12,83,1
0.0,0.0,0.0,0.0,1.0,18,0.8888888888888888,29.01,17,1
